x,y
-1532.141036057903,105911.49014237011
-1532.1701365633053,105911.45735099446
-1532.208576047793,105911.43580024317
-1532.2376765535446,105911.40300886845
-1532.2665964646148,105911.38130303565
-1532.2955163782462,105911.35959720146
-1532.3246168844635,105911.32680582674
-1532.3630563697661,105911.30525507545
-1532.3919762813603,105911.28354924312
-1532.421076790546,105911.2507578684
-1532.449996702373,105911.2290520356
-1532.4884361906443,105911.20750128571
-1532.5175366980257,105911.17470991099
-1532.5464566103183,105911.1530040782
-1532.585076691932,105911.12036778731
-1532.623516178457,105911.09881703975
-1532.6524360935437,105911.07711120741
-1532.68153660174,105911.04431983177
-1532.710456514731,105911.02261399943
-1532.7490765997209,105910.98997770948
-1532.777996513003,105910.96827187715
-1532.8069164264016,105910.94656604575
-1532.8360169378575,105910.91377467103
-1532.874456425663,105910.89222392254
-1532.9035569350817,105910.85943254968
-1532.9324768490042,105910.83772671828
-1532.9613967631012,105910.81602088548
-1533.0000168496044,105910.78338459693
-1533.0289367639925,105910.76167876506
-1533.057856678497,105910.73997293366
-1533.086957188847,105910.70718156034
-1533.125396680436,105910.68563081324
-1533.154497191077,105910.65283943946
-1533.1929366830736,105910.63128869375
-1533.2315567686455,105910.59865240473
-1533.260476683965,105910.57694657426
-1533.289396599459,105910.55524074286
-1533.3184971110313,105910.52244937001
-1533.3569366037846,105910.50089862477
-1533.3860371157061,105910.46810725238
-1533.4149570341688,105910.44640142052
-1533.4438769503613,105910.42469558958
-1533.4824970374466,105910.39205930242
-1533.5114169539302,105910.37035347242
-1533.5405174690532,105910.33756210096
-1533.578956960584,105910.3160113548
-1533.607876877475,105910.29430552479
-1533.6369773907354,105910.26151415287
-1533.665897310304,105910.23980832286
-1533.7045173987863,105910.20717203664
-1533.7334373162012,105910.1854662057
-1533.762357236119,105910.16376037616
-1533.7914577503107,105910.13096900517
-1533.829897243064,105910.10941826086
-1533.868517332594,105910.0767819751
-1533.8974372530938,105910.0550761451
-1533.9360573430313,105910.02243985934
-1533.9649772613775,105910.0007340298
-1533.9938971824013,105909.9790282012
-1534.0229976976989,105909.9462368302
-1534.0614371916745,105909.92468608636
-1534.090357110661,105909.90298025636
-1534.1194576289272,105909.87018888677
-1534.1578971233685,105909.84863814386
-1534.1869976395974,105909.8158467738
-1534.2159175591078,105909.79414094426
-1534.2448374811793,105909.77243511565
-1534.283457573154,105909.73979883082
-1534.3123774955166,105909.71809300361
-1534.3414780126186,105909.68530163402
-1534.3703979328275,105909.66359580401
-1534.4088374285493,105909.64204506157
-1534.437937946117,105909.60925369198
-1534.4765580417588,105909.57661740808
-1534.5054779625498,105909.55491158087
-1534.5439174614148,105909.53336083796
-1534.5730179796228,105909.50056946883
-1534.6019379008794,105909.47886364162
-1534.6310384194949,105909.44607227063
-1534.6694779165555,105909.42452153051
-1534.698397840606,105909.40281570237
-1534.7274983597454,105909.37002433371
-1534.756418281584,105909.3483185065
-1534.794857779285,105909.32676776592
-1534.8239583013346,105909.29397639679
-1534.852878223639,105909.27227057004
-1534.891498321842,105909.23963428754
-1534.9204182444373,105909.21792846033
-1534.949338167149,105909.19622263452
-1534.9784386876272,105909.16343126493
-1535.0168781864922,105909.14188052481
-1535.0457981120562,105909.12017469807
-1535.074898633,105909.08738332987
-1535.113338132389,105909.06583259115
-1535.14243865374,105909.03304122249
-1535.1808781557484,105909.01149048284
-1535.2099786775652,105908.97869911417
-1535.238898603944,105908.95699328883
-1535.2773381040897,105908.93544255011
-1535.306438626314,105908.90265118238
-1535.3353585506557,105908.8809453561
-1535.3644590756157,105908.84815398837
-1535.402898576518,105908.82660324918
-1535.4318185013253,105908.8048974243
-1535.4609190244228,105908.77210605657
-1535.4898389494047,105908.75040023169
-1535.5282784532756,105908.7288494939
-1535.5573789768387,105908.69605812617
-1535.5862989047891,105908.67435230082
-1535.6152188303531,105908.6526464764
-1535.653838930768,105908.62001019623
-1535.6827588566812,105908.59830437182
-1535.7116787851555,105908.576598546
-1535.7502988862107,105908.5439622663
-1535.779399410938,105908.5111708995
-1535.8083193373168,105908.48946507694
-1535.846758842934,105908.46791433869
-1535.8758593681268,105908.43512297282
-1535.9047792950878,105908.41341714747
-1535.9336992244353,105908.39171132492
-1535.9627997502103,105908.35891995812
-1536.0012392540812,105908.33736922173
-1536.0301591815078,105908.31566339778
-1536.0592597101931,105908.28287203237
-1536.0881796378526,105908.26116620796
-1536.1266191423638,105908.23961547157
-1536.1557196691865,105908.20682410616
-1536.1846395996981,105908.18511828361
-1536.2135595278814,105908.1634124592
-1536.2521796320216,105908.13077618089
-1536.2810995629407,105908.10907035833
-1536.3100194914732,105908.08736453485
-1536.3389394202968,105908.0656587123
-1536.3775595250772,105908.03302243352
-1536.4064794565784,105908.01131661143
-1536.4355799849145,105907.9785252465
-1536.474019491172,105907.95697451197
-1536.5029394206358,105907.93526868848
-1536.532039951766,105907.90247732354
-1536.5609598815208,105907.88077150192
-1536.5898798113922,105907.85906567983
-1536.6284999201307,105907.82642940292
-1536.6574198502349,105907.80472358037
-1536.6863397805719,105907.78301775781
-1536.7154403127497,105907.75022639427
-1536.7538798204623,105907.72867566021
-1536.7827997511486,105907.70696983906
-1536.8117196819512,105907.68526401697
-1536.8408202123828,105907.6524726525
-1536.8697401458048,105907.6307668318
-1536.9081796543906,105907.60921609821
-1536.9370995856589,105907.58751027659
-1536.9662001167308,105907.55471891351
-1537.0046396281687,105907.53316817898
-1537.0337401595898,105907.5003768173
-1537.0626600939431,105907.47867099522
-1537.0915800259681,105907.45696517453
-1537.1204999580514,105907.4352593543
-1537.1591200677212,105907.40262307832
-1537.1880400000373,105907.38091725716
-1537.216959935031,105907.35921143647
-1537.2458798676962,105907.33750561671
-1537.2749804004561,105907.3047142541
-1537.3134199109627,105907.28316352051
-1537.3423398465384,105907.26145770028
-1537.3712597796693,105907.23975188099
-1537.4003603130113,105907.20696051884
-1537.4292802464915,105907.18525469815
-1537.458200182533,105907.1635488784
-1537.4966396939708,105907.14199814713
-1537.525740230456,105907.10920678452
-1537.5546601645183,105907.08750096476
-1537.5835800985806,105907.06579514546
-1537.6222002110444,105907.03315887228
-1537.6511201478424,105907.01145305252
-1537.6800400823704,105906.98974723229
-1537.7091406174004,105906.95695587201
-1537.7475801302353,105906.93540514074
-1537.7765000651125,105906.91369932098
-1537.805420002609,105906.89199350262
-1537.8343399377773,105906.8702876824
-1537.8634404736222,105906.83749632211
-1537.892360411468,105906.81579050282
-1537.9212803470436,105906.79408468492
-1537.9597198609263,105906.77253395319
-1537.9886397991795,105906.75082813576
-1538.0177403357811,105906.71803677501
-1538.046660271939,105906.69633095711
-1538.0755802081549,105906.67462513782
-1538.104500146932,105906.65291932039
-1538.1429396616295,105906.63136859005
-1538.1720401991624,105906.59857722977
-1538.2009601359023,105906.57687141094
-1538.2298800752033,105906.55516559444
-1538.2685001915088,105906.52252932312
-1538.2974201287143,105906.50082350429
-1538.326340065978,105906.4791176864
-1538.3552600058028,105906.45741186943
-1538.3841799433576,105906.43570605153
-1538.4130998810288,105906.41400023503
-1538.4517200008268,105906.38136396324
-1538.4806399388472,105906.35965814581
-1538.5095598768676,105906.33795232885
-1538.5384798150626,105906.31624651141
-1538.5673997558188,105906.29454069445
-1538.5963196941884,105906.27283487655
-1538.6252396326745,105906.25112906052
-1538.6638597514248,105906.21849279013
-1538.6927796927048,105906.19678697316
-1538.7216996316565,105906.17508115759
-1538.7506195707247,105906.15337534016
-1538.7795395099674,105906.1316695232
-1538.8084594517131,105906.10996370809
-1538.847079571453,105906.07732743863
-1538.8759995111031,105906.05562162213
-1538.9049194508698,105906.0339158047
-1538.9433589720284,105906.01236507809
-1538.9722789120278,105905.99065926252
-1539.0011988545302,105905.96895344555
-1539.0301187947625,105905.94724763138
-1539.0590387351112,105905.92554181488
-1539.0881392774172,105905.89275045693
-1539.1170592204435,105905.87104464183
-1539.1554987402633,105905.84949391475
-1539.1844186811359,105905.82778810011
-1539.213338622183,105905.80608228408
-1539.2422585632885,105905.78437646898
-1539.271178506955,105905.76267065294
-1539.3000984484097,105905.74096483877
-1539.3290183898644,105905.7192590232
-1539.3674579106737,105905.69770829845
-1539.396377854864,105905.67600248335
-1539.4252977967262,105905.65429666732
-1539.4639179225778,105905.62166040111
-1539.492837864731,105905.59995458648
-1539.5217578070005,105905.57824877184
-1539.5506777494447,105905.5565429572
-1539.5795976943919,105905.53483714303
-1539.6085176370107,105905.5131313284
-1539.6374375798623,105905.49142551329
-1539.675877102185,105905.46987478947
-1539.7047970475978,105905.4481689753
-1539.7337169907987,105905.4264631616
-1539.7626369340578,105905.40475734742
-1539.7915568774333,105905.38305153279
-1539.82047682337,105905.36134572001
-1539.8589163465658,105905.33979499526
-1539.887836290407,105905.31808918249
-1539.9167562342482,105905.29638336832
-1539.9456761783222,105905.27467755508
-1539.974596124841,105905.2529717423
-1540.0035160691477,105905.23126592813
-1540.032436013571,105905.20956011489
-1540.071056142915,105905.17692384962
-1540.0999760875711,105905.15521803731
-1540.12889603246,105905.13351222407
-1540.1578159797937,105905.1118064099
-1540.1962555046193,105905.0902556898
-1540.225175449741,105905.06854987564
-1540.2540953950956,105905.04684406286
-1540.283015342895,105905.02513825009
-1540.3119352884823,105905.00343243778
-1540.340855234128,105904.98172662454
-1540.36977517989,105904.96002081363
-1540.4080341050867,105904.94955563312
-1540.4369540510816,105904.92784982175
-1540.4658739971928,105904.90614400897
-1540.4947939434787,105904.8844381976
-1540.5237138923258,105904.86273238529
-1540.5526338388445,105904.84102657298
-1540.5815537854214,105904.8193207616
-1540.6104737322312,105904.79761494976
-1540.648913261597,105904.77606422827
-1540.6778332085814,105904.75435841689
-1540.7067531556822,105904.73265260598
-1540.7356731053442,105904.71094679367
-1540.764593052736,105904.68924098276
-1540.8030325804139,105904.66769026313
-1540.8319525280967,105904.64598445036
-1540.8608724782243,105904.62427864037
-1540.8896118224948,105904.61365837138
-1540.9185317704687,105904.59195256047
-1540.947451718559,105904.57024674956
-1540.9763716692105,105904.54854093958
-1541.0052916175337,105904.52683512727
-1541.0342115659732,105904.50512931682
-1541.0726510948734,105904.48357859766
-1541.1013904422289,105904.47295833007
-1541.130310391076,105904.45125252008
-1541.1592303400394,105904.4295467087
-1541.1881502890028,105904.40784089873
-1541.2170702405856,105904.38613508828
-1541.245809585962,105904.37551482068
-1541.2844297222327,105904.342878561
-1541.3133496717783,105904.32117275055
-1541.3420890173875,105904.31055248296
-1541.3710089671658,105904.28884667344
-1541.3999289195053,105904.26714086253
-1541.4288488695165,105904.24543505348
-1541.4577688196441,105904.2237292435
-1541.4866887698881,105904.20202343399
-1541.5154281184077,105904.19140316732
-1541.5538676495198,105904.1698524491
-1541.5827876002295,105904.14814663958
-1541.611707550881,105904.126440831
-1541.640446899808,105904.11582056433
-1541.6693668506923,105904.09411475528
-1541.6982868018094,105904.07240894577
-1541.7272067529848,105904.05070313765
-1541.7561267067213,105904.02899732813
-1541.784866053611,105904.0183770624
-1541.8137860051356,105903.99667125288
-1541.8427059567184,105903.9749654443
-1541.8811454894021,105903.95341472887
-1541.9100654437207,105903.93170891982
-1541.938804791018,105903.92108865408
-1541.9677247431828,105903.89938284457
-1541.9966446954058,105903.87767703785
-1542.02556465019,105903.85597122833
-1542.0543039977783,105903.845350964
-1542.0832239504089,105903.82364515448
-1542.1121439031558,105903.80193934869
-1542.1408832534216,105903.79131908203
-1542.169803206285,105903.76961327437
-1542.198723159323,105903.74790746719
-1542.2274625075515,105903.73728720238
-1542.2563824631507,105903.71558139334
-1542.285302416538,105903.69387558615
-1542.3142223700415,105903.6721697799
-1542.3429617208894,105903.66154951416
-1542.381401255785,105903.63999879919
-1542.410321209638,105903.61829299293
-1542.4390605607769,105903.6076727272
-1542.4679805148626,105903.58596692095
-1542.4969004690647,105903.56426111376
-1542.525820423325,105903.5425553075
-1542.5545597748132,105903.53193504363
-1542.5834797293064,105903.51022923505
-1542.612399683916,105903.48852342973
-1542.6411390332505,105903.47790316492
-1542.6700589905377,105903.45619735913
-1542.6987983400468,105903.44557709526
-1542.7277182950638,105903.42387128901
-1542.7566382501973,105903.40216548275
-1542.785377602384,105903.39154521888
-1542.8142975577503,105903.36983941263
-1542.8432175132912,105903.34813360637
-1542.871956863266,105903.33751334343
-1542.900876821368,105903.31580753764
-1542.9296161716338,105903.30518727377
-1542.9585361274658,105903.28348146845
-1542.9874560858589,105903.26177566312
-1543.0161954363575,105903.25115539925
-1543.0546349741053,105903.22960468754
-1543.0835549305193,105903.20789888222
-1543.1122942811344,105903.19727861928
-1543.141214240226,105903.17557281395
-1543.170134196931,105903.1538670091
-1543.1988735478371,105903.14324674569
-1543.2277935048332,105903.12154094037
-1543.2565328582423,105903.11092067882
-1543.285452815413,105903.0892148735
-1543.3141921666102,105903.07859461196
-1543.3431121240137,105903.05688880663
-1543.371851477772,105903.04626854463
-1543.4007714353502,105903.02456273884
-1543.4295107868966,105903.01394247776
-1543.4584307446494,105902.99223667337
-1543.4873507049633,105902.97053086897
-1543.5160900567425,105902.95991060743
-1543.5450100149028,105902.93820480304
-1543.5642297873273,105902.92742944835
-1543.593149745604,105902.90572364395
-1543.6220697040553,105902.88401784003
-1543.650809056242,105902.87339757802
-1543.6797290173126,105902.85169177502
-1543.7084683695575,105902.84107151255
-1543.7373883284163,105902.81936571142
-1543.766127680894,105902.80874544801
-1543.7950476424303,105902.78703964641
