packet,src_ip,src_port,dst_ip,dst_port,udp_payload_len,latitude_deg,longitude_deg,ads_id,gps_time_raw_ms,gps_time_s,gps_week,fs_message1,fs_message2,bat_state1,bat_state2,bat_state3,bat_state4,mpc_flags,posi_rms_m,lat_dev_m,dist_x_m,dist_y_m,x_rel_m,y_rel_m,x_rel_vut_m,y_rel_vut_m,ttc_s,heading_deg,speed_kmh,speed_e_kmh,speed_n_kmh,ax_mps2,ay_mps2,dyaw_dps,bvolt1_v,bvolt2_v,bvolt3_v,bvolt4_v,btemp1_c,btemp2_c,btemp3_c,btemp4_c,bcurr1_a,bcurr2_a,bcurr3_a,bcurr4_a,mtemp1_c,mtemp2_c,mtemp3_c,mtemp4_c,cpu_temp_c,steering_angle_deg,steering_pwm,mov_pwm1,mov_pwm2,mov_pwm3,mov_pwm4,brake_pwm,sr_sw1,sr_sw2,sr_sw3,sr_sw4,reserved,sender,version,message_id,counter,gnss_status,ins_status,soc1,soc2,soc3,soc4,operation_mode,test_state
385,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048170,274048.17,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,122,6,0,92,0,0,0,11,0
386,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048170,274048.17,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,122,6,0,92,0,0,0,11,0
387,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048180,274048.18,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,123,6,0,92,0,0,0,11,0
388,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048190,274048.19,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,124,6,0,92,0,0,0,11,0
389,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048190,274048.19,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,124,6,0,92,0,0,0,11,0
390,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048200,274048.2,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,125,6,0,92,0,0,0,11,0
391,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048210,274048.21,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,126,6,0,92,0,0,0,11,0
392,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048220,274048.22,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,127,6,0,92,0,0,0,11,0
393,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048220,274048.22,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,127,6,0,92,0,0,0,11,0
394,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048230,274048.23,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,128,6,0,92,0,0,0,11,0
395,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048240,274048.24,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,129,6,0,92,0,0,0,11,0
396,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048240,274048.24,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,129,6,0,92,0,0,0,11,0
397,192.168.88.100,31000,192.168.88.3,31100,176,31.2916932568535,121.208700546501,1290924,274048250,274048.25,2421,83886080,65536,0,0,0,0,0,5.1165623664856,0,0,0,0,0,500000,0,0,0,0,0.01,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,130,6,0,92,0,0,0,11,0
398,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048260,274048.26,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,131,6,0,92,0,0,0,11,0
399,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048260,274048.26,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,131,6,0,92,0,0,0,11,0
400,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048270,274048.27,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,132,6,0,92,0,0,0,11,0
401,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048280,274048.28,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,133,6,0,92,0,0,0,11,0
402,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048290,274048.29,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,134,6,0,92,0,0,0,11,0
403,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048290,274048.29,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,134,6,0,92,0,0,0,11,0
404,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048300,274048.3,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,135,6,0,92,0,0,0,11,0
405,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048310,274048.31,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,136,6,0,92,0,0,0,11,0
406,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048310,274048.31,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,136,6,0,92,0,0,0,11,0
407,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048320,274048.32,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,137,6,0,92,0,0,0,11,0
408,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048330,274048.33,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,138,6,0,92,0,0,0,11,0
409,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048330,274048.33,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,138,6,0,92,0,0,0,11,0
410,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048340,274048.34,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,139,6,0,92,0,0,0,11,0
411,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048350,274048.35,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,140,6,0,92,0,0,0,11,0
412,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048360,274048.36,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,141,6,0,92,0,0,0,11,0
413,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048360,274048.36,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,141,6,0,92,0,0,0,11,0
414,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048370,274048.37,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,142,6,0,92,0,0,0,11,0
415,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048380,274048.38,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,143,6,0,92,0,0,0,11,0
416,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048380,274048.38,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,143,6,0,92,0,0,0,11,0
417,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048390,274048.39,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,144,6,0,92,0,0,0,11,0
418,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048400,274048.4,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,145,6,0,92,0,0,0,11,0
419,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048400,274048.4,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,145,6,0,92,0,0,0,11,0
420,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048410,274048.41,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,146,6,0,92,0,0,0,11,0
421,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048420,274048.42,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,147,6,0,92,0,0,0,11,0
422,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048430,274048.43,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,148,6,0,92,0,0,0,11,0
423,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048430,274048.43,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,1,1,1,1,0,0,0,0,0,0,11,240,1,148,6,0,92,0,0,0,11,0
424,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048440,274048.44,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,149,6,0,92,0,0,0,11,0
425,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048450,274048.45,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,150,6,0,92,0,0,0,11,0
426,192.168.88.100,31000,192.168.88.3,31100,176,31.2916933418818,121.208700528741,1290924,274048450,274048.45,2421,83886080,65536,0,0,0,0,0,5.11665630340576,0,0,0,0,0,500000,0,0,0,0,-0.01,0.01,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,150,6,0,92,0,0,0,11,0
427,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048460,274048.46,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,151,6,0,92,0,0,0,11,0
428,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048470,274048.47,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,152,6,0,92,0,0,0,11,0
429,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048470,274048.47,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,152,6,0,92,0,0,0,11,0
430,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048480,274048.48,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,153,6,0,92,0,0,0,11,0
431,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048490,274048.49,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,154,6,0,92,0,0,0,11,0
432,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048500,274048.5,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,155,6,0,92,0,0,0,11,0
433,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048500,274048.5,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,155,6,0,92,0,0,0,11,0
434,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048510,274048.51,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,156,6,0,92,0,0,0,11,0
435,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048520,274048.52,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,157,6,0,92,0,0,0,11,0
436,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048520,274048.52,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,157,6,0,92,0,0,0,11,0
437,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048530,274048.53,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,158,6,0,92,0,0,0,11,0
438,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048540,274048.54,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,159,6,0,92,0,0,0,11,0
439,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048540,274048.54,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,159,6,0,92,0,0,0,11,0
440,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048550,274048.55,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,160,6,0,92,0,0,0,11,0
441,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048560,274048.56,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,161,6,0,92,0,0,0,11,0
444,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048570,274048.57,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,162,6,0,92,0,0,0,11,0
445,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048570,274048.57,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,162,6,0,92,0,0,0,11,0
446,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048580,274048.58,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,163,6,0,92,0,0,0,11,0
447,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048590,274048.59,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,164,6,0,92,0,0,0,11,0
448,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048590,274048.59,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,164,6,0,92,0,0,0,11,0
449,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048600,274048.6,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,0,0,0,0,0,0,0,0,0,0,11,240,1,165,6,0,92,0,0,0,11,0
450,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048610,274048.61,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,166,6,0,92,0,0,0,11,0
451,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048610,274048.61,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,166,6,0,92,0,0,0,11,0
452,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048620,274048.62,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,167,6,0,92,0,0,0,11,0
453,192.168.88.100,31000,192.168.88.3,31100,176,31.2916934069068,121.208700545959,1290924,274048630,274048.63,2421,83886080,65536,0,0,0,0,0,5.11675024032593,0,0,0,0,0,500000,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,39,44,41,41,41,0,0,-1,-1,-1,-1,0,0,0,0,0,0,11,240,1,168,6,0,92,0,0,0,11,0
